id_meta,n,d,area,type_synthesis
zuckerman_2016,102,-0.7,s,ma
zuckerman_2016,53,0,s,ma
zuckerman_2016,151,0.12,s,ma
zuckerman_2016,227,0.51,s,ma
zuckerman_2016,46,0.51,s,ma
zuckerman_2016,36,-0.06,s,ma
zuckerman_2016,94,0.33,s,ma
zuckerman_2016,108,0.12,s,ma
zuckerman_2016,552,-0.09,s,ma
zuckerman_2016,438,0.16,s,ma
zuckerman_2016,268,-0.2,s,ma
zuckerman_2016,232,0.07,s,ma
zuckerman_2016,769,0.39,s,ma
zuckerman_2016,151,-0.07,s,ma
zuckerman_2016,93,-0.08,s,ma
zuckerman_2016,790,0.29,s,ma
zuckerman_2016,124,-0.12,s,ma
zuckerman_2016,334,0.07,s,ma
zuckerman_2016,82,-0.24,s,ma
zuckerman_2016,256,0.05,s,ma
zuckerman_2016,540,0.19,s,ma
zuckerman_2016,879,0.29,s,ma
zuckerman_2016,941,0.52,s,ma
zuckerman_2016,955,0.6,s,ma
zuckerman_2016,49,-0.09,s,ma
zuckerman_2016,40,-0.04,s,ma
zuckerman_2016,62,0.02,s,ma
zuckerman_2016,191,-0.03,s,ma
zuckerman_2016,61,0.15,s,ma
zuckerman_2016,207,0.23,s,ma
zuckerman_2016,242,-0.06,s,ma
zuckerman_2016,117,0.22,s,ma
zuckerman_2016,92,-0.04,s,ma
zuckerman_2016,645,-0.04,s,ma
zuckerman_2016,357,-0.08,s,ma
zuckerman_2016,138,0.22,s,ma
zuckerman_2016,243,-0.13,s,ma
zuckerman_2016,146,0.24,s,ma
zuckerman_2016,634,0.37,s,ma
zuckerman_2016,438,0.24,s,ma
zuckerman_2016,222,0.44,s,ma
zuckerman_2016,96,-0.22,s,ma
zuckerman_2016,1671,0.37,s,ma
zuckerman_2016,126,-0.23,s,ma
zuckerman_2016,266,0.26,s,ma
zuckerman_2016,216,-0.19,s,ma
zuckerman_2016,83,-0.0057,s,ma
zuckerman_2016,116,0.35,s,ma
zuckerman_2016,103,0.7,s,ma
zuckerman_2016,1200,0.19,s,ma
zuckerman_2016,125,0,s,ma
zuckerman_2016,115,0.14,s,ma
zuckerman_2016,323,0.24,s,ma
zuckerman_2016,2372,0.61,s,ma
zuckerman_2016,256,0.14,s,ma
zuckerman_2016,212,0.01,s,ma
zuckerman_2016,150,-0.13,s,ma
zuckerman_2016,74,0.02,s,ma
zuckerman_2016,51,-0.06,s,ma
zuckerman_2016,137,0.119,s,ma
zuckerman_2016,176,0.06,s,ma
zuckerman_2016,160,0.03,s,ma
zuckerman_2016,149,0.26,s,ma
zuckerman_2016,80,0.43,s,ma
zuckerman_2016,353,0.1,s,ma
zuckerman_2016,10997,0.23,s,ma
zuckerman_2016,16367,0.34,s,ma
zuckerman_2016,1392,-0.3,s,ma
zuckerman_2016,1258,-0.24,s,ma
zuckerman_2016,1235,-0.34,s,ma
zuckerman_2016,787,-0.3,s,ma
zuckerman_2016,152,0.25,s,ma
zuckerman_2016,284,0.11,s,ma
zuckerman_2016,405,0.76,s,ma
zuckerman_2016,318,0.16,s,ma
zuckerman_2016,11684,0.5,s,ma
zuckerman_2016,403,0.42,s,ma
zuckerman_2016,658,0.36,s,ma
zuckerman_2016,119,0.23,s,ma
zuckerman_2016,465,0.21,s,ma
zuckerman_2016,101,0.44,s,ma
zuckerman_2016,64,0.01,s,ma
zuckerman_2016,143,-0.12,s,ma
zuckerman_2016,303,0.26,s,ma
zuckerman_2016,3694,0.36,s,ma
zuckerman_2016,3440,0.43,s,ma
zuckerman_2016,293,-0.32,s,ma
zuckerman_2016,92,-0.24,s,ma
zuckerman_2016,115,-0.36,s,ma
zuckerman_2016,125,-0.09,s,ma
zuckerman_2016,3149,0.47,s,ma
zuckerman_2016,425,0.64,s,ma
zuckerman_2016,578,0.51,s,ma
zuckerman_2016,663,0.28,s,ma
zuckerman_2016,986,0.51,s,ma
zuckerman_2016,707,0.18,s,ma
zuckerman_2016,812,0.18,s,ma
zuckerman_2016,198,0.53,s,ma
zuckerman_2016,171,-0.36,s,ma
zuckerman_2016,1093,0.23,s,ma
zuckerman_2016,1297,0.23,s,ma
zuckerman_2016,1401,0.18,s,ma
zuckerman_2016,1215,0.21,s,ma
zuckerman_2016,1426,0.21,s,ma
zuckerman_2016,1399,0.18,s,ma
zuckerman_2016,1275,0.32,s,ma
zuckerman_2016,1066,0.15,s,ma
zuckerman_2016,211,-0.21,s,ma
zuckerman_2016,292,0.22,s,ma
zuckerman_2016,596,-0.1,s,ma
zuckerman_2016,283,-0.12,s,ma
zuckerman_2016,252,0.18,s,ma
zuckerman_2016,385,0.21,s,ma
zuckerman_2016,265,-0.33,s,ma
zuckerman_2016,234,0.23,s,ma
zuckerman_2016,204,0.32,s,ma
zuckerman_2016,120,0.18,s,ma
zuckerman_2016,1415,0.08,s,ma
zuckerman_2016,457,0.024,s,ma
zuckerman_2016,179,0.59,s,ma
zuckerman_2016,143,-0.021,s,ma
zuckerman_2016,191,-0.05,s,ma
zuckerman_2016,158,-0.4,s,ma
zuckerman_2016,119,0.25,s,ma
zuckerman_2016,1473,-0.28,s,ma
zuckerman_2016,374,-0.11,s,ma
zuckerman_2016,12424,0.3,s,ma
zuckerman_2016,1467,0.19,s,ma
zuckerman_2016,167,0.02,s,ma
zuckerman_2016,384,0.07,s,ma
zuckerman_2016,100,0.2,s,ma
zuckerman_2016,139,-0.12,s,ma
zuckerman_2016,495,0.63,s,ma
zuckerman_2016,199,0.3,s,ma
zuckerman_2016,102,0,s,ma
zuckerman_2016,253,0.47,s,ma
zuckerman_2016,79,0.56,s,ma
zuckerman_2016,67,0.15,s,ma
zuckerman_2016,22,0.22,s,ma
zuckerman_2016,219,0.01,s,ma
zuckerman_2016,185,-0.14,s,ma
zuckerman_2016,602,-0.25,s,ma
zuckerman_2016,926,0.08,s,ma
zuckerman_2016,176,-0.51,s,ma
zuckerman_2016,398,0.21,s,ma
zuckerman_2016,455,0.18,s,ma
zuckerman_2016,234,0.09,s,ma
zuckerman_2016,123,0.28,s,ma
zuckerman_2016,59,-0.099,s,ma
zuckerman_2016,1113,0.23,s,ma
zuckerman_2016,405,0.16,s,ma
zuckerman_2016,1140,0.17,s,ma
zuckerman_2016,260,0.38,s,ma
zuckerman_2016,1405,0.21,s,ma
zuckerman_2016,204,0.06,s,ma
zuckerman_2016,348,-0.16,s,ma
zuckerman_2016,95,0.02,s,ma
zuckerman_2016,281,0.34,s,ma
zuckerman_2016,307,0.1,s,ma
zuckerman_2016,831,-0.1,s,ma
zuckerman_2016,51,0.49,s,ma
zuckerman_2016,132,0.14,s,ma
zuckerman_2016,87,-0.15,s,ma
zuckerman_2016,92,-0.05,s,ma
zuckerman_2016,1213,0.09,s,ma
zuckerman_2016,337,0.08,s,ma
zuckerman_2016,419,0.1,s,ma
zuckerman_2016,167,-0.09,s,ma
zuckerman_2016,178,-0.02,s,ma
zuckerman_2016,181,-0.07,s,ma
zuckerman_2016,623,-0.03,s,ma
zuckerman_2016,150,-0.08,s,ma
zuckerman_2016,78,0.31,s,ma
zuckerman_2016,260,0.17,s,ma
zuckerman_2016,216,0.06,s,ma
zuckerman_2016,80,0.11,s,ma
zuckerman_2016,525,0.18,s,ma
zuckerman_2016,1422,0.13,s,ma
zuckerman_2016,181,0.51,s,ma
zuckerman_2016,409,-0.09,s,ma
zuckerman_2016,157,-0.08,s,ma
ml1_allowed_forbidden,80,1.92,r,mr
ml1_allowed_forbidden,120,2.06,r,mr
ml1_allowed_forbidden,84,1.49,r,mr
ml1_allowed_forbidden,93,2.3,r,mr
ml1_allowed_forbidden,92,1.54,r,mr
ml1_allowed_forbidden,102,2.53,r,mr
ml1_allowed_forbidden,88,1.51,r,mr
ml1_allowed_forbidden,166,2.12,r,mr
ml1_allowed_forbidden,111,0.07,r,mr
ml1_allowed_forbidden,112,0.94,r,mr
ml1_allowed_forbidden,277,1.69,r,mr
ml1_allowed_forbidden,142,2.18,r,mr
ml1_allowed_forbidden,98,2.21,r,mr
ml1_allowed_forbidden,81,1.91,r,mr
ml1_allowed_forbidden,998,2.44,r,mr
ml1_allowed_forbidden,107,2.04,r,mr
ml1_allowed_forbidden,119,4.27,r,mr
ml1_allowed_forbidden,1301,2.7,r,mr
ml1_allowed_forbidden,93,2.18,r,mr
ml1_allowed_forbidden,101,1.43,r,mr
ml1_allowed_forbidden,82,1.59,r,mr
ml1_allowed_forbidden,158,2.43,r,mr
ml1_allowed_forbidden,79,1.45,r,mr
ml1_allowed_forbidden,167,1.74,r,mr
ml1_allowed_forbidden,187,1.48,r,mr
ml1_allowed_forbidden,87,1.87,r,mr
ml1_allowed_forbidden,215,1.71,r,mr
ml1_allowed_forbidden,78,1.22,r,mr
ml1_allowed_forbidden,125,2.29,r,mr
ml1_allowed_forbidden,140,0.78,r,mr
ml1_allowed_forbidden,79,1.88,r,mr
ml1_allowed_forbidden,104,1.58,r,mr
ml1_allowed_forbidden,96,1.8,r,mr
ml1_allowed_forbidden,101,2.19,r,mr
ml1_allowed_forbidden,90,2.35,r,mr
ml1_allowed_forbidden,87,1.39,r,mr
ml1_anchor_nyc,52,1.10297228208469,r,mr
ml1_anchor_nyc,26,1.20450238528145,r,mr
ml1_anchor_nyc,50,0.948910870563738,r,mr
ml1_anchor_nyc,69,1.99492782380842,r,mr
ml1_anchor_nyc,78,1.47684357282507,r,mr
ml1_anchor_nyc,44,1.90416285896955,r,mr
ml1_anchor_nyc,52,1.15742137505764,r,mr
ml1_anchor_nyc,122,1.02263723292412,r,mr
ml1_anchor_nyc,19,1.12540785229164,r,mr
ml1_anchor_nyc,22,1.94876024054014,r,mr
ml1_anchor_nyc,189,1.37679053282643,r,mr
ml1_anchor_nyc,104,1.30708979197314,r,mr
ml1_anchor_nyc,68,1.29269336329722,r,mr
ml1_anchor_nyc,5,1.60912907533527,r,mr
ml1_anchor_nyc,852,1.07421111601272,r,mr
ml1_anchor_nyc,77,1.54982740608923,r,mr
ml1_anchor_nyc,103,0.984015017215033,r,mr
ml1_anchor_nyc,1063,1.03607169531965,r,mr
ml1_anchor_nyc,65,1.76859084866549,r,mr
ml1_anchor_nyc,77,1.00507346786805,r,mr
ml1_anchor_nyc,64,1.82159166495849,r,mr
ml1_anchor_nyc,122,0.926667791913267,r,mr
ml1_anchor_nyc,21,1.43641947471884,r,mr
ml1_anchor_nyc,51,0.817272570921952,r,mr
ml1_anchor_nyc,139,1.28492265143266,r,mr
ml1_anchor_nyc,73,1.25237475581388,r,mr
ml1_anchor_nyc,147,1.14943800829758,r,mr
ml1_anchor_nyc,54,0.974888563464426,r,mr
ml1_anchor_nyc,103,1.41123765982039,r,mr
ml1_anchor_nyc,54,1.14220227953308,r,mr
ml1_anchor_nyc,73,0.78669957118898,r,mr
ml1_anchor_nyc,74,1.27505735723838,r,mr
ml1_anchor_nyc,80,1.14967715143876,r,mr
ml1_anchor_nyc,65,1.18034403357476,r,mr
ml1_anchor_nyc,72,0.91784705307744,r,mr
ml1_anchor_nyc,71,1.17837853196433,r,mr
ml1_anchor_chicago,66,2.86715755786545,r,mr
ml1_anchor_chicago,46,1.56900082776235,r,mr
ml1_anchor_chicago,61,2.04668542946461,r,mr
ml1_anchor_chicago,76,2.50050995467764,r,mr
ml1_anchor_chicago,62,2.7357394211626,r,mr
ml1_anchor_chicago,70,2.7957844949482,r,mr
ml1_anchor_chicago,134,2.13599721334055,r,mr
ml1_anchor_chicago,35,1.97877459276175,r,mr
ml1_anchor_chicago,84,1.57687048006301,r,mr
ml1_anchor_chicago,169,1.95314576780924,r,mr
ml1_anchor_chicago,98,1.69760515833555,r,mr
ml1_anchor_chicago,70,1.76678464654554,r,mr
ml1_anchor_chicago,63,1.83909944823101,r,mr
ml1_anchor_chicago,744,1.67451539434066,r,mr
ml1_anchor_chicago,81,2.460113343146,r,mr
ml1_anchor_chicago,95,1.49206514241577,r,mr
ml1_anchor_chicago,897,1.35185688386102,r,mr
ml1_anchor_chicago,75,2.26302896364185,r,mr
ml1_anchor_chicago,65,1.99411693681657,r,mr
ml1_anchor_chicago,50,2.11455274562608,r,mr
ml1_anchor_chicago,138,2.04978970307907,r,mr
ml1_anchor_chicago,45,3.28528571763108,r,mr
ml1_anchor_chicago,83,1.80039395797078,r,mr
ml1_anchor_chicago,135,2.15150082397781,r,mr
ml1_anchor_chicago,57,2.47335201637316,r,mr
ml1_anchor_chicago,171,1.60924712040624,r,mr
ml1_anchor_chicago,6,1.48850117211317,r,mr
ml1_anchor_chicago,109,2.55047871057147,r,mr
ml1_anchor_chicago,10,1.38645529880658,r,mr
ml1_anchor_chicago,69,2.1514373104631,r,mr
ml1_anchor_chicago,92,2.0153103447827,r,mr
ml1_anchor_chicago,80,1.95995258194243,r,mr
ml1_anchor_chicago,69,2.51027524613421,r,mr
ml1_anchor_chicago,56,1.35409191136436,r,mr
ml1_anchor_chicago,67,1.69100710203237,r,mr
ml1_anchor_everest,62,2.5292383891175,r,mr
ml1_anchor_everest,32,2.48631274852068,r,mr
ml1_anchor_everest,82,0.785764163461964,r,mr
ml1_anchor_everest,73,2.0266636895997,r,mr
ml1_anchor_everest,80,1.98546114105827,r,mr
ml1_anchor_everest,28,2.6272528042487,r,mr
ml1_anchor_everest,76,3.62492916700316,r,mr
ml1_anchor_everest,148,2.53794141116233,r,mr
ml1_anchor_everest,37,1.76894716848797,r,mr
ml1_anchor_everest,58,2.89759047169412,r,mr
ml1_anchor_everest,243,2.74054449653301,r,mr
ml1_anchor_everest,126,2.53066959758149,r,mr
ml1_anchor_everest,78,2.22540558233098,r,mr
ml1_anchor_everest,13,4.1420763748213,r,mr
ml1_anchor_everest,882,2.33343622641657,r,mr
ml1_anchor_everest,79,2.55277738788236,r,mr
ml1_anchor_everest,91,2.11557461899142,r,mr
ml1_anchor_everest,1079,1.96694843419162,r,mr
ml1_anchor_everest,79,3.60003401995539,r,mr
ml1_anchor_everest,83,3.24106709658002,r,mr
ml1_anchor_everest,68,2.69024250166197,r,mr
ml1_anchor_everest,136,2.85622810898187,r,mr
ml1_anchor_everest,29,1.95232420041306,r,mr
ml1_anchor_everest,107,0.665941440277769,r,mr
ml1_anchor_everest,165,2.4101988044731,r,mr
ml1_anchor_everest,71,3.19980005221753,r,mr
ml1_anchor_everest,181,1.76057052946379,r,mr
ml1_anchor_everest,50,1.51856364191114,r,mr
ml1_anchor_everest,111,2.6481451711291,r,mr
ml1_anchor_everest,60,1.0378121540657,r,mr
ml1_anchor_everest,71,2.31346973147822,r,mr
ml1_anchor_everest,92,3.83566893361038,r,mr
ml1_anchor_everest,86,2.73017664251035,r,mr
ml1_anchor_everest,93,2.88104889431784,r,mr
ml1_anchor_everest,82,2.51458975334567,r,mr
ml1_anchor_everest,79,2.32714424401688,r,mr
ml1_anchor_babies,66,2.1377723415592,r,mr
ml1_anchor_babies,36,1.99324767072275,r,mr
ml1_anchor_babies,62,2.15522728987175,r,mr
ml1_anchor_babies,73,2.75633060312929,r,mr
ml1_anchor_babies,72,2.06370457915207,r,mr
ml1_anchor_babies,68,2.72238974540334,r,mr
ml1_anchor_babies,84,3.18311251393161,r,mr
ml1_anchor_babies,142,2.29029685671853,r,mr
ml1_anchor_babies,69,2.24939179297511,r,mr
ml1_anchor_babies,86,2.41570210838624,r,mr
ml1_anchor_babies,217,2.41840641488076,r,mr
ml1_anchor_babies,114,2.63768553410197,r,mr
ml1_anchor_babies,70,2.48417548459863,r,mr
ml1_anchor_babies,77,2.43673383461341,r,mr
ml1_anchor_babies,858,2.33168156058032,r,mr
ml1_anchor_babies,79,2.42704022170759,r,mr
ml1_anchor_babies,99,2.30255924953134,r,mr
ml1_anchor_babies,1027,2.1997604598284,r,mr
ml1_anchor_babies,73,3.50193047622902,r,mr
ml1_anchor_babies,79,3.01041631457112,r,mr
ml1_anchor_babies,62,2.65648070899357,r,mr
ml1_anchor_babies,124,2.93236483343464,r,mr
ml1_anchor_babies,53,2.98473292981253,r,mr
ml1_anchor_babies,107,2.31068015559607,r,mr
ml1_anchor_babies,139,2.47666746627481,r,mr
ml1_anchor_babies,67,2.68480144763716,r,mr
ml1_anchor_babies,193,2.43982181720045,r,mr
ml1_anchor_babies,52,2.39925233446201,r,mr
ml1_anchor_babies,99,3.86648325745779,r,mr
ml1_anchor_babies,64,2.10650174707391,r,mr
ml1_anchor_babies,69,3.12717592194203,r,mr
ml1_anchor_babies,86,2.98540371624409,r,mr
ml1_anchor_babies,80,3.22819555827645,r,mr
ml1_anchor_babies,79,3.21849963794721,r,mr
ml1_anchor_babies,76,2.40849523544857,r,mr
ml1_anchor_babies,73,2.01208176141711,r,mr
ml1_currency_prime,84,-0.006613661079952,r,mr
ml1_currency_prime,120,0.176387476669994,r,mr
ml1_currency_prime,84,-0.146998966276675,r,mr
ml1_currency_prime,95,0.232240443740818,r,mr
ml1_currency_prime,96,0.011333813839786,r,mr
ml1_currency_prime,102,-0.236040799520634,r,mr
ml1_currency_prime,90,0.007767718041132,r,mr
ml1_currency_prime,174,0.118648439337812,r,mr
ml1_currency_prime,113,-0.126527147283684,r,mr
ml1_currency_prime,112,-0.139973367139008,r,mr
ml1_currency_prime,277,-0.162404739464305,r,mr
ml1_currency_prime,144,-0.068337778728063,r,mr
ml1_currency_prime,98,0.405811717126714,r,mr
ml1_currency_prime,85,0.19532216687413,r,mr
ml1_currency_prime,998,-0.064827591570274,r,mr
ml1_currency_prime,107,0.095390471919794,r,mr
ml1_currency_prime,121,0.036579386948284,r,mr
ml1_currency_prime,1323,-0.027984097278187,r,mr
ml1_currency_prime,95,0.014302961479994,r,mr
ml1_currency_prime,101,0.031053886866741,r,mr
ml1_currency_prime,84,0.133005753993623,r,mr
ml1_currency_prime,162,-0.216708628318226,r,mr
ml1_currency_prime,79,0.208100700406007,r,mr
ml1_currency_prime,169,-0.119109728694828,r,mr
ml1_currency_prime,187,-0.158860659214296,r,mr
ml1_currency_prime,87,-0.264171984087017,r,mr
ml1_currency_prime,225,0.177468909369269,r,mr
ml1_currency_prime,80,0.211272353293055,r,mr
ml1_currency_prime,127,-0.149394950527793,r,mr
ml1_currency_prime,140,-0.029244407181772,r,mr
ml1_currency_prime,81,0.299274208403296,r,mr
ml1_currency_prime,106,-0.057857271817034,r,mr
ml1_currency_prime,96,-0.203504650435056,r,mr
ml1_currency_prime,103,0.177165369378073,r,mr
ml1_currency_prime,90,0.240475402664613,r,mr
ml1_currency_prime,87,-0.188885304884108,r,mr
ml1_flag_prime,82,0.069565161465419,r,mr
ml1_flag_prime,120,-0.002551330643673,r,mr
ml1_flag_prime,84,-0.02990239479254,r,mr
ml1_flag_prime,93,-0.452474887971935,r,mr
ml1_flag_prime,92,-0.066292025601106,r,mr
ml1_flag_prime,102,-0.115112170402522,r,mr
ml1_flag_prime,88,-0.171535779771631,r,mr
ml1_flag_prime,170,0.043532201368364,r,mr
ml1_flag_prime,107,0.144122496305579,r,mr
ml1_flag_prime,110,0.042963373477207,r,mr
ml1_flag_prime,273,0.044119759316277,r,mr
ml1_flag_prime,144,0.065654128063499,r,mr
ml1_flag_prime,98,0.094703843062978,r,mr
ml1_flag_prime,85,0.089139937748012,r,mr
ml1_flag_prime,964,0.09465462446047,r,mr
ml1_flag_prime,87,0.278023458405718,r,mr
ml1_flag_prime,119,-0.005521773843867,r,mr
ml1_flag_prime,1311,0.025717292272671,r,mr
ml1_flag_prime,87,0.017023427865518,r,mr
ml1_flag_prime,95,-0.222189088334139,r,mr
ml1_flag_prime,84,0.020959926128992,r,mr
ml1_flag_prime,158,-0.113201505155345,r,mr
ml1_flag_prime,77,0.191857203620361,r,mr
ml1_flag_prime,169,-0.220698347802354,r,mr
ml1_flag_prime,177,-0.268344833081624,r,mr
ml1_flag_prime,85,0.268961623977991,r,mr
ml1_flag_prime,211,-0.028730184044899,r,mr
ml1_flag_prime,78,0.206170175375764,r,mr
ml1_flag_prime,125,-0.113910582062944,r,mr
ml1_flag_prime,140,0.496159606463166,r,mr
ml1_flag_prime,79,-0.150225895670264,r,mr
ml1_flag_prime,102,-0.072741869865741,r,mr
ml1_flag_prime,94,-0.030256551636097,r,mr
ml1_flag_prime,95,0.111324219238683,r,mr
ml1_flag_prime,88,-0.0925238301617,r,mr
ml1_flag_prime,85,0.084340943825397,r,mr
ml1_gain_loss,82,0.55,r,mr
ml1_gain_loss,116,0.53,r,mr
ml1_gain_loss,82,0.1,r,mr
ml1_gain_loss,87,0.86,r,mr
ml1_gain_loss,92,0.56,r,mr
ml1_gain_loss,96,0.59,r,mr
ml1_gain_loss,88,0.72,r,mr
ml1_gain_loss,170,0.74,r,mr
ml1_gain_loss,113,0.56,r,mr
ml1_gain_loss,108,0.82,r,mr
ml1_gain_loss,269,0.73,r,mr
ml1_gain_loss,142,0.72,r,mr
ml1_gain_loss,96,0.31,r,mr
ml1_gain_loss,83,0.54,r,mr
ml1_gain_loss,992,0.62,r,mr
ml1_gain_loss,105,0.67,r,mr
ml1_gain_loss,117,0.26,r,mr
ml1_gain_loss,1295,0.57,r,mr
ml1_gain_loss,95,0.63,r,mr
ml1_gain_loss,101,0.69,r,mr
ml1_gain_loss,74,0.3,r,mr
ml1_gain_loss,160,0.42,r,mr
ml1_gain_loss,77,0.57,r,mr
ml1_gain_loss,161,0.52,r,mr
ml1_gain_loss,183,0.55,r,mr
ml1_gain_loss,85,0.48,r,mr
ml1_gain_loss,223,0.49,r,mr
ml1_gain_loss,80,1.03,r,mr
ml1_gain_loss,127,1.17,r,mr
ml1_gain_loss,142,0.86,r,mr
ml1_gain_loss,77,0.82,r,mr
ml1_gain_loss,106,0.32,r,mr
ml1_gain_loss,96,1.09,r,mr
ml1_gain_loss,101,0.7,r,mr
ml1_gain_loss,90,0.49,r,mr
ml1_gain_loss,87,0.67,r,mr
ml1_gamblers,76,0.596235818505241,r,mr
ml1_gamblers,108,0.367600553933287,r,mr
ml1_gamblers,60,0.818829262101644,r,mr
ml1_gamblers,71,0.616213145162331,r,mr
ml1_gamblers,88,0.484250333557921,r,mr
ml1_gamblers,90,0.514886719476822,r,mr
ml1_gamblers,80,0.732036033142028,r,mr
ml1_gamblers,154,0.709089439324877,r,mr
ml1_gamblers,95,0.519863794544273,r,mr
ml1_gamblers,100,0.960998609887484,r,mr
ml1_gamblers,233,0.636253011220764,r,mr
ml1_gamblers,138,0.523556829607303,r,mr
ml1_gamblers,88,0.489286086980697,r,mr
ml1_gamblers,61,0.342359155305522,r,mr
ml1_gamblers,962,0.614625560493759,r,mr
ml1_gamblers,103,0.112441628972416,r,mr
ml1_gamblers,81,1.10283580797183,r,mr
ml1_gamblers,1079,0.69501662367322,r,mr
ml1_gamblers,91,0.622677434288573,r,mr
ml1_gamblers,83,0.432996357826337,r,mr
ml1_gamblers,74,0.331550303742867,r,mr
ml1_gamblers,156,0.606547107584528,r,mr
ml1_gamblers,77,0.115405632322338,r,mr
ml1_gamblers,139,0.573712538531919,r,mr
ml1_gamblers,169,0.717914435060423,r,mr
ml1_gamblers,75,0.710770917576587,r,mr
ml1_gamblers,203,0.582386749925628,r,mr
ml1_gamblers,68,0.651276599733336,r,mr
ml1_gamblers,107,0.380549164160265,r,mr
ml1_gamblers,108,0.740723484163904,r,mr
ml1_gamblers,73,1.13595852512026,r,mr
ml1_gamblers,104,0.716579456585857,r,mr
ml1_gamblers,92,0.787043057206539,r,mr
ml1_gamblers,91,0.43101684476503,r,mr
ml1_gamblers,82,0.072235559637459,r,mr
ml1_gamblers,81,0.934190748269564,r,mr
ml1_imagine_contact,84,0.114378446213735,r,mr
ml1_imagine_contact,120,0.082657709120509,r,mr
ml1_imagine_contact,84,-0.009543587296321,r,mr
ml1_imagine_contact,95,0.208860208821171,r,mr
ml1_imagine_contact,96,0.029112644185976,r,mr
ml1_imagine_contact,102,-0.220998102145328,r,mr
ml1_imagine_contact,90,0.684475261857489,r,mr
ml1_imagine_contact,174,0.182247406071994,r,mr
ml1_imagine_contact,113,-0.164293365087495,r,mr
ml1_imagine_contact,112,0.022105637771599,r,mr
ml1_imagine_contact,277,0.179262302601003,r,mr
ml1_imagine_contact,146,0.15240119421426301,r,mr
ml1_imagine_contact,98,0.193233046034896,r,mr
ml1_imagine_contact,85,0.328863927857071,r,mr
ml1_imagine_contact,1000,0.262192878962307,r,mr
ml1_imagine_contact,107,-0.10785263606186,r,mr
ml1_imagine_contact,121,0.293788892879045,r,mr
ml1_imagine_contact,1327,0.154807408455869,r,mr
ml1_imagine_contact,95,0.294486368104647,r,mr
ml1_imagine_contact,99,-0.287350871972419,r,mr
ml1_imagine_contact,84,0.329383885250634,r,mr
ml1_imagine_contact,162,0.302851862635634,r,mr
ml1_imagine_contact,79,0.345667346537469,r,mr
ml1_imagine_contact,167,0.093692372787374,r,mr
ml1_imagine_contact,187,-0.085478336139813,r,mr
ml1_imagine_contact,87,-0.115515430302845,r,mr
ml1_imagine_contact,225,0.318312201264987,r,mr
ml1_imagine_contact,80,-0.520819362144703,r,mr
ml1_imagine_contact,127,0.118820399683172,r,mr
ml1_imagine_contact,142,0.169031255938075,r,mr
ml1_imagine_contact,81,0.037349329334117,r,mr
ml1_imagine_contact,106,8.74654978656e-4,r,mr
ml1_imagine_contact,96,0.082599984476665,r,mr
ml1_imagine_contact,103,-0.20721348927505,r,mr
ml1_imagine_contact,90,0.025039660311666,r,mr
ml1_imagine_contact,87,0.141621510855615,r,mr
ml1_category_scales,74,0.294669897640874,r,mr
ml1_category_scales,106,0.956800377288068,r,mr
ml1_category_scales,72,0.543190409867121,r,mr
ml1_category_scales,77,0.442102415119557,r,mr
ml1_category_scales,80,0.53574346230463,r,mr
ml1_category_scales,86,0.453854016900016,r,mr
ml1_category_scales,62,0.394023287822946,r,mr
ml1_category_scales,152,0.436637974497412,r,mr
ml1_category_scales,81,-0.164920289886835,r,mr
ml1_category_scales,94,0.600194900118832,r,mr
ml1_category_scales,243,0.516516182583996,r,mr
ml1_category_scales,106,0.54971908130023,r,mr
ml1_category_scales,76,0.633815165703272,r,mr
ml1_category_scales,71,0.473551288717035,r,mr
ml1_category_scales,966,0.510200544571759,r,mr
ml1_category_scales,91,0.431135491540531,r,mr
ml1_category_scales,79,0.42399987725488397,r,mr
ml1_category_scales,1193,0.48251178919077,r,mr
ml1_category_scales,85,0.419355830470926,r,mr
ml1_category_scales,97,0.611481681572268,r,mr
ml1_category_scales,80,0.577213911676739,r,mr
ml1_category_scales,146,0.676937284625875,r,mr
ml1_category_scales,63,0.986013297183269,r,mr
ml1_category_scales,85,0.312187752205163,r,mr
ml1_category_scales,125,0.345108705649808,r,mr
ml1_category_scales,69,0.863896702317447,r,mr
ml1_category_scales,199,0.370377645793602,r,mr
ml1_category_scales,80,0.83605378079858494,r,mr
ml1_category_scales,109,0.666807479288352,r,mr
ml1_category_scales,124,0.722175658808839,r,mr
ml1_category_scales,53,0.267261241912424,r,mr
ml1_category_scales,90,0.557097419469227,r,mr
ml1_category_scales,86,0.408779136105223,r,mr
ml1_category_scales,91,0.737237043098217,r,mr
ml1_category_scales,88,0.232495277487639,r,mr
ml1_category_scales,75,0.320361637758594,r,mr
ml1_quotes,84,0.217809829148467,r,mr
ml1_quotes,118,0.183582564486637,r,mr
ml1_quotes,84,0.28789196945017,r,mr
ml1_quotes,93,0.143836081984974,r,mr
ml1_quotes,96,0.789028759693479,r,mr
ml1_quotes,102,0.192185356838363,r,mr
ml1_quotes,90,0.5489835200661,r,mr
ml1_quotes,174,0.687770363626743,r,mr
ml1_quotes,113,-0.08958219589583,r,mr
ml1_quotes,112,0.286335288648053,r,mr
ml1_quotes,277,0.378610718170908,r,mr
ml1_quotes,146,0.409196624786035,r,mr
ml1_quotes,98,0.092489544043533,r,mr
ml1_quotes,83,-0.028253837815669,r,mr
ml1_quotes,998,0.44408425032641,r,mr
